,config_name,precision,bits_per_weight,dynamic_calibration,weight_only,metric,value,runtime,base_metric,relative,train_run,eval_run,split
48,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p95_latency,0.983549135640418,pt2,p95_latency,True,1,2,test
49,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p95_latency,0.81076763300409,pt2,p95_latency,True,1,2,test
50,Int8WeightOnlyConfig,int8,8,False,True,pt2_relative_p99_latency,1.026056621108482,pt2,p99_latency,True,1,2,test
51,Float8WeightOnlyConfig,float8,8,False,True,pt2_relative_p99_latency,0.9104060059476481,pt2,p99_latency,True,1,2,test
0,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_MAE,7.585517681028314,pytorch,MAE,False,1,3,train
1,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_MAE,7.628582596113131,pytorch,MAE,False,1,3,train
2,Int8WeightOnlyConfig,int8,8,False,True,pytorch_relative_MAE,1.0001204749634522,pytorch,MAE,True,1,3,train
3,Float8WeightOnlyConfig,float8,8,False,True,pytorch_relative_MAE,1.0057984135221625,pytorch,MAE,True,1,3,train
4,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
5,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_model_size,206337.0,pytorch,model_size,False,1,3,train
6,Int8WeightOnlyConfig,int8,8,False,True,pytorch_quantized_median_latency,0.00018852762877941132,pytorch,median_latency,False,1,3,train
7,Float8WeightOnlyConfig,float8,8,False,True,pytorch_quantized_median_latency,0.00023723021149635315,pytorch,median_latency,False,1,3,train
